codigo,tipo,categoria,dia,finde,ano,hora,momento,distrito,X,Y
91141097,intento,intento,4.JUEVES,NO,2009,10,1.MANANA,TENDERLOIN,-122.4101352,37.78418891
30933108,intento,intento,4.JUEVES,NO,2003,16,2.TARDE,TENDERLOIN,-122.414406,37.78419072
50759354,intento,intento,4.JUEVES,NO,2005,18,2.TARDE,TENDERLOIN,-122.413048,37.78191196
80482785,salto,cometido,4.JUEVES,NO,2008,13,2.TARDE,TENDERLOIN,-122.4072224,37.78645626
81243976,intento,intento,4.JUEVES,NO,2008,18,2.TARDE,TENDERLOIN,-122.4098537,37.78338624
130424469,intento,intento,4.JUEVES,NO,2013,13,2.TARDE,TENDERLOIN,-122.4163494,37.78255696
130424469,estrangulamiento,cometido,4.JUEVES,NO,2013,13,2.TARDE,TENDERLOIN,-122.4163494,37.78255696
100958181,intento,intento,4.JUEVES,NO,2010,20,4.NOCHE,TENDERLOIN,-122.4136093,37.78469691
130340116,intento,intento,4.JUEVES,NO,2013,20,4.NOCHE,TENDERLOIN,-122.414406,37.78419072
141064234,intento,intento,4.JUEVES,NO,2014,23,4.NOCHE,TENDERLOIN,-122.4127841,37.78486569
170470507,intento,intento,4.JUEVES,NO,2017,23,4.NOCHE,TENDERLOIN,-122.414406,37.78419072
120540207,intento,intento,1.LUNES,NO,2012,9,1.MANANA,TENDERLOIN,-122.4092684,37.78379987
121052237,intento,intento,1.LUNES,NO,2012,11,1.MANANA,TENDERLOIN,-122.4158583,37.78305054
70001812,intento,intento,1.LUNES,NO,2007,13,2.TARDE,TENDERLOIN,-122.4165778,37.78061488
80793184,estrangulamiento,cometido,1.LUNES,NO,2008,13,2.TARDE,TENDERLOIN,-122.4148786,37.7826335
160541500,intento,intento,1.LUNES,NO,2016,19,2.TARDE,TENDERLOIN,-122.4125736,37.78346872
30955055,intento,intento,1.LUNES,NO,2003,21,4.NOCHE,TENDERLOIN,-122.4138201,37.7857383
50690504,intento,intento,1.LUNES,NO,2005,21,4.NOCHE,TENDERLOIN,-122.4119876,37.78502266
110920299,estrangulamiento,cometido,1.LUNES,NO,2011,22,4.NOCHE,TENDERLOIN,-122.4167107,37.78335704
130268091,intento,intento,1.LUNES,NO,2013,20,4.NOCHE,TENDERLOIN,-122.4098537,37.78338624
160116761,intento,intento,1.LUNES,NO,2016,21,4.NOCHE,TENDERLOIN,-122.4097974,37.78642209
30323628,otros,cometido,2.MARTES,NO,2003,0,0.MADRUGADA,TENDERLOIN,-122.4085197,37.78640447
30955049,intento,intento,2.MARTES,NO,2003,4,0.MADRUGADA,TENDERLOIN,-122.4118001,37.78408904
31507192,intento,intento,2.MARTES,NO,2003,5,0.MADRUGADA,TENDERLOIN,-122.412597,37.78111921
30352100,intento,intento,2.MARTES,NO,2003,17,2.TARDE,TENDERLOIN,-122.4109284,37.78367787
70345171,arma,cometido,2.MARTES,NO,2007,15,2.TARDE,TENDERLOIN,-122.4142178,37.78325933
81154618,intento,intento,2.MARTES,NO,2008,15,2.TARDE,TENDERLOIN,-122.4129991,37.78627746
100156034,salto,cometido,2.MARTES,NO,2010,15,2.TARDE,TENDERLOIN,-122.4082941,37.78424763
130986243,estrangulamiento,cometido,2.MARTES,NO,2013,15,2.TARDE,TENDERLOIN,-122.4101571,37.78429738
150896882,intento,intento,2.MARTES,NO,2015,16,2.TARDE,TENDERLOIN,-122.4119876,37.78502266
80290419,salto,cometido,2.MARTES,NO,2008,22,4.NOCHE,TENDERLOIN,-122.4129695,37.78394074
100709605,intento,intento,2.MARTES,NO,2010,21,4.NOCHE,TENDERLOIN,-122.4150669,37.78356348
140209706,intento,intento,2.MARTES,NO,2014,22,4.NOCHE,TENDERLOIN,-122.4091554,37.78632459
160430505,arma,cometido,2.MARTES,NO,2016,20,4.NOCHE,TENDERLOIN,-122.4165778,37.78061488
80395627,intento,intento,3.MIERCOLES,NO,2008,1,0.MADRUGADA,TENDERLOIN,-122.4149005,37.78274196
170525895,intento,intento,3.MIERCOLES,NO,2017,5,0.MADRUGADA,TENDERLOIN,-122.4160473,37.78398247
71296173,intento,intento,3.MIERCOLES,NO,2007,11,1.MANANA,TENDERLOIN,-122.4155082,37.78165428
100158751,intento,intento,3.MIERCOLES,NO,2010,10,1.MANANA,TENDERLOIN,-122.4171695,37.78234317
110258711,intento,intento,3.MIERCOLES,NO,2011,9,1.MANANA,TENDERLOIN,-122.4150669,37.78356348
110360231,estrangulamiento,cometido,3.MIERCOLES,NO,2011,9,1.MANANA,TENDERLOIN,-122.4129991,37.78627746
110717949,intento,intento,3.MIERCOLES,NO,2011,6,1.MANANA,TENDERLOIN,-122.4092684,37.78379987
170383079,otros,cometido,3.MIERCOLES,NO,2017,10,1.MANANA,TENDERLOIN,-122.4094735,37.78481637
170808691,salto,cometido,3.MIERCOLES,NO,2017,6,1.MANANA,TENDERLOIN,-122.4129991,37.78627746
51377163,intento,intento,3.MIERCOLES,NO,2005,15,2.TARDE,TENDERLOIN,-122.4116151,37.78316141
81131337,intento,intento,3.MIERCOLES,NO,2008,18,2.TARDE,TENDERLOIN,-122.4138201,37.7857383
170729310,intento,intento,3.MIERCOLES,NO,2017,22,4.NOCHE,TENDERLOIN,-122.4095237,37.7857603
50195526,intento,intento,6.SABADO,SI,2005,4,0.MADRUGADA,TENDERLOIN,-122.4129991,37.78627746
111043428,intento,intento,6.SABADO,SI,2011,1,0.MADRUGADA,TENDERLOIN,-122.4105093,37.78604322
151110861,intento,intento,6.SABADO,SI,2015,1,0.MADRUGADA,TENDERLOIN,-122.414406,37.78419072
51030844,estrangulamiento,cometido,6.SABADO,SI,2005,8,1.MANANA,TENDERLOIN,-122.4112686,37.78225009
80729543,intento,intento,6.SABADO,SI,2008,11,1.MANANA,TENDERLOIN,-122.415318,37.78071793
130136006,salto,cometido,6.SABADO,SI,2013,9,1.MANANA,TENDERLOIN,-122.4124369,37.78348575
30775201,arma,cometido,6.SABADO,SI,2003,16,2.TARDE,TENDERLOIN,-122.4098537,37.78338624
50480593,intento,intento,6.SABADO,SI,2005,13,2.TARDE,TENDERLOIN,-122.4101571,37.78429738
81171305,intento,intento,6.SABADO,SI,2008,18,2.TARDE,TENDERLOIN,-122.4116151,37.78316141
81375529,salto,cometido,6.SABADO,SI,2008,15,2.TARDE,TENDERLOIN,-122.4150887,37.78367196
90113340,intento,intento,6.SABADO,SI,2009,14,2.TARDE,TENDERLOIN,-122.4136093,37.78469691
90217168,salto,cometido,6.SABADO,SI,2009,15,2.TARDE,TENDERLOIN,-122.4138201,37.7857383
90940632,intento,intento,6.SABADO,SI,2009,15,2.TARDE,TENDERLOIN,-122.4149005,37.78274196
130302451,intento,intento,6.SABADO,SI,2013,15,2.TARDE,TENDERLOIN,-122.4119658,37.78491419
170737868,intento,intento,6.SABADO,SI,2017,19,2.TARDE,TENDERLOIN,-122.4149005,37.78274196
171053398,intento,intento,6.SABADO,SI,2017,17,2.TARDE,TENDERLOIN,-122.4156697,37.78211985
100749429,estrangulamiento,cometido,6.SABADO,SI,2010,21,4.NOCHE,TENDERLOIN,-122.4146454,37.78606884
170473222,intento,intento,5.VIERNES,NO,2017,2,0.MADRUGADA,TENDERLOIN,-122.4116151,37.78316141
110286790,intento,intento,5.VIERNES,NO,2011,15,2.TARDE,TENDERLOIN,-122.4129991,37.78627746
131069216,intento,intento,5.VIERNES,NO,2013,14,2.TARDE,TENDERLOIN,-122.4157217,37.78306799
171051239,intento,intento,5.VIERNES,NO,2017,22,4.NOCHE,TENDERLOIN,-122.4086486,37.78491247
