"seat_section","survival_status"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"centre","non_survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
"rear","non_survived"
