"","Continent","Disturbance","Order","Family","Scientific.name","Common.name","FID","log.fid"
"440","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris ruficollis ","red-necked stint",16.4,1.2148438480477
"441","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris ruficollis ","red-necked stint",16.4,1.2148438480477
"442","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Gallinago hardwickii","Latham's snipe",13.7,1.13672056715641
"443","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limosa lapponica","bar-tailed godwit",22.1,1.34439227368511
"444","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limosa lapponica","bar-tailed godwit ",22.1,1.34439227368511
"445","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limosa lapponica ","bar-tailed godwit ",22.1,1.34439227368511
"446","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limosa limosa","black-tailed godwit",21,1.32221929473392
"447","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Numenius madagascariensis ","eastern curlew",65.5,1.81624129999178
"448","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Numenius madagascariensis ","eastern curlew",65.5,1.81624129999178
"449","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa brevipes ","grey-tailed tattler ",17.3,1.2380461031288
"450","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa brevipes ","grey-tailed tattler ",17.3,1.2380461031288
"451","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa nebularia","common greenshank",47.6,1.67760695272049
"452","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Tringa brevipes","grey-tailed tattler ",23,1.36172783601759
"453","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Tringa hypoleucos","common sandpiper",43,1.63346845557959
"454","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea novaehollandiae","white-faced heron ",33.23,1.52153034127871
"455","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea pacifica","white-necked heron",45.3,1.65609820201283
"456","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Botaurus poiciloptilus","Australasian bittern",10,1
"457","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Bubulcus ibis","cattle egret",63.1,1.80002935924413
"458","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Butorides striata","striated heron",31.7,1.50105926221775
"459","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta novaehollandiae","white-faced heron ",30.8,1.48855071650044
"460","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta novaehollandiae ","white-faced heron ",31.2,1.49415459401844
"461","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta sacra","eastern reef egret",31.1,1.49276038902684
"462","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ixobrychus dubius","Australian little bittern",12.9,1.11058971029925
"463","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Mesophoyx intermedia","intermediate egret",42.7,1.63042787502502
"464","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Nycticorax caledonicus","Nankeen night-heron",16.6,1.22010808804006
"465","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea flavipes","yellow-billed spoonbill",51,1.70757017609794
"466","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Plegadis falcinellus","glossy ibis",83.1,1.91960102378411
"467","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis molucca","Australian white ibis",32.8,1.51587384371168
"468","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskornis molucca","Australian white ibis",35.03,1.54444013731769
"469","America-Australia","Pedestrian","Columbiformes","Columbidae ","Chalcophaps indica","emerald dove",14.2,1.15228834438306
"470","America-Australia","Pedestrian","Columbiformes","Columbidae ","Columba leucomela","white-headed pigeon",26,1.41497334797082
"471","America-Australia","Pedestrian","Columbiformes","Columbidae ","Ducula bicolor","pied imperial-pigeon",21.5,1.33243845991561
"472","America-Australia","Pedestrian","Columbiformes","Columbidae ","Geopelia striata","zebra dove",12.1,1.08278537031645
"473","America-Australia","Pedestrian","Columbiformes","Columbidae ","Lopholaimus antarcticus","topknot pigeon",15,1.17609125905568
"474","America-Australia","Pedestrian","Columbiformes","Columbidae ","Ocyphaps lophotes ","crested pigeon ",12.6,1.10037054511756
"475","America-Australia","Pedestrian","Columbiformes","Columbidae ","Ocyphaps lophotes ","crested pigeon ",12.7,1.10380372095596
"476","America-Australia","Pedestrian","Columbiformes","Columbidae ","Phaps chalcopetra","common bronzewing",21.6,1.33445375115093
"477","America-Australia","Pedestrian","Columbiformes","Columbidae ","Streptopelia chinensis ","spotted dove ",12.7,1.10380372095596
"478","America-Australia","Pedestrian","Columbiformes","Columbidae ","Streptopelia chinensis ","spotted dove ",12.9,1.11058971029925
"479","America-Australia","Pedestrian","Coraciiformes","Alcedinidae","Ceyx azureus","azure kingfisher",11.7,1.06818586174616
"480","America-Australia","Pedestrian","Coraciiformes","Coraciidae ","Eurystomus orientalis ","dollarbird ",21.9,1.34044411484012
"481","America-Australia","Pedestrian","Coraciiformes","Halcyonidae ","Dacelo leachii","blue-winged kookaburra",23,1.36172783601759
"482","America-Australia","Pedestrian","Coraciiformes","Halcyonidae ","Dacelo novaeguineae ","laughing kookaburra",13.2,1.12057393120585
"483","America-Australia","Pedestrian","Coraciiformes","Halcyonidae ","Todiramphus macleayii","forest kingfisher",11,1.04139268515823
"484","America-Australia","Pedestrian","Coraciiformes","Meropidae","Merops ornatus","rainbow bee-eater",23,1.36172783601759
"485","America-Australia","Pedestrian","Cuculiformes","Cuculidae ","Cacomantis pallidus","pallid cuckoo",8.5,0.929418925714293
"486","America-Australia","Pedestrian","Cuculiformes","Cuculidae ","Centropus phasianinus","pheasant coucal",30.5,1.48429983934679
"487","America-Australia","Pedestrian","Cuculiformes","Cuculidae ","Chalcites basalis","Horsfield's bronze-cuckoo",3.5,0.544068044350276
"488","America-Australia","Pedestrian","Cuculiformes","Cuculidae ","Eudynamys scolopaceus","Asian koel",4.6,0.662757831681574
"489","America-Australia","Pedestrian","Falconiformes","Accipitridae","Accipiter novaehollandiae","grey goshawk",24.6,1.39093510710338
"490","America-Australia","Pedestrian","Falconiformes","Accipitridae","Aviceda subcristata","Pacific baza",18,1.25527250510331
"491","America-Australia","Pedestrian","Falconiformes","Accipitridae","Haliastur sphenurus","whistling kite",28.2,1.45024910831936
"492","America-Australia","Pedestrian","Falconiformes","Accipitridae","Milvus migrans","black kite",57,1.75587485567249
"493","America-Australia","Pedestrian","Falconiformes","Accipitridae ","Circus assimilis","spotted harrier",22,1.34242268082221
"494","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco berigora","brown falcon",34.1,1.5327543789925
"495","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco cenchroides","Nankeen kestrel",43.4,1.63748972951251
"496","America-Australia","Pedestrian","Galliformes","Megapodiidae","Megapodius reinwardt","orange-footed scrubfowl",25.9,1.41329976408125
"497","America-Australia","Pedestrian","Galliformes","Megapodiidae ","Alectura lathami ","Australian brush turkey",12,1.07918124604762
"498","America-Australia","Pedestrian","Galliformes","Phasianidae","Coturnix pectoralis","stubble quail",1.9,0.278753600952829
"499","America-Australia","Pedestrian","Galliformes","Phasianidae","Coturnix ypsilophora","brown quail",5.5,0.740362689494244
"500","America-Australia","Pedestrian","Gruiformes","Rallidae","Lewinia pectoralis","Lewin's rail",4.3,0.633468455579587
"501","America-Australia","Pedestrian","Gruiformes","Rallidae ","Gallinula tenebrosa ","dusky moorhen ",14.8,1.17026171539496
"502","America-Australia","Pedestrian","Gruiformes","Rallidae ","Gallinula tenebrosa ","dusky moorhen ",14.8,1.17026171539496
"503","America-Australia","Pedestrian","Gruiformes","Rallidae ","Gallirallus philippensis","buff-banded rail",8,0.903089986991944
"504","America-Australia","Pedestrian","Gruiformes","Rallidae ","Porphyrio porphyrio ","purple swamphen",34.5,1.53781909507327
"505","America-Australia","Pedestrian","Gruiformes","Rallidae ","Porphyrio porphyrio ","purple swamphen",34.5,1.53781909507327
"506","America-Australia","Pedestrian","Gruiformes","Rallidae ","Porzana pusilla","Baillon's crake",8.2,0.913813852383717
"507","America-Australia","Pedestrian","Gruiformes","Turnicidae","Turnix pyrrhothorax","red-chested button-quail",3.6,0.556302500767287
"508","America-Australia","Pedestrian","Passeriformes","Acanthizidae","Calamanthus fuliginosus","striated fieldwren",8.6,0.934498451243568
"509","America-Australia","Pedestrian","Passeriformes","Acanthizidae","Origma solitaria","rockwarbler",17.1,1.23299611039215
"510","America-Australia","Pedestrian","Passeriformes","Acanthizidae","Pycnoptilus floccosus","pilotbird",16.9,1.22788670461367
"511","America-Australia","Pedestrian","Passeriformes","Artamidae ","Artamus cinereus","black-faced woodswallow",11.8,1.07188200730613
"512","America-Australia","Pedestrian","Passeriformes","Artamidae ","Artamus leucorynchus","white-breasted woodswallow",15.8,1.19865708695442
"513","America-Australia","Pedestrian","Passeriformes","Artamidae ","Artamus personatus","masked woodswallow",6.5,0.812913356642856
"514","America-Australia","Pedestrian","Passeriformes","Artamidae ","Cracticus nigrogularis","pied butcherbird",9.5,0.977723605288848
"515","America-Australia","Pedestrian","Passeriformes","Artamidae ","Strepera graculina","pied currawong",14.8,1.17026171539496
"516","America-Australia","Pedestrian","Passeriformes","Campephagidae","Lalage leucomela","varied triller",38.7,1.58771096501891
"517","America-Australia","Pedestrian","Passeriformes","Campephagidae ","Coracina novaehollandiae","black-faced cuckoo-shrike ",19.8,1.29666519026153
"518","America-Australia","Pedestrian","Passeriformes","Campephagidae ","Coracina papuensis","white-bellied cuckoo-shrike",7.1,0.851258348719075
"519","America-Australia","Pedestrian","Passeriformes","Cinclosomatidae","Psophodes olivaceus","eastern whipbird",5.8,0.763427993562937
"520","America-Australia","Pedestrian","Passeriformes","Climacteridae ","Climacteris affinis","white-browed treecreeper",3.1,0.491361693834273
"521","America-Australia","Pedestrian","Passeriformes","Corcoracidae","Struthidea cinerea","grey jumper",20.7,1.31597034545692
"522","America-Australia","Pedestrian","Passeriformes","Corvidae","Corvus coronoides ","Australian raven ",25.6,1.40823996531185
"523","America-Australia","Pedestrian","Passeriformes","Corvidae ","Corvus orru","Torresian crow",19,1.27875360095283
"524","America-Australia","Pedestrian","Passeriformes","Dicruridae","Dicrurus bracteatus","spangled drongo",15.4,1.18752072083646
"525","America-Australia","Pedestrian","Passeriformes","Dicruridae","Rhipidura leucophrys ","willie wagtail ",11.7,1.06818586174616
"526","America-Australia","Pedestrian","Passeriformes","Dicruridae","Rhipidura leucophrys ","willie wagtail ",10.9,1.03742649794062
"527","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Grallina cyanoleuca","magpie-lark",18.8,1.27415784926368
"528","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Gymnorhina tibicen","Australian magpie",10.5,1.02118929906994
"529","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Rhipidura fuliginosa ","grey fantail ",6.2,0.792391689498254
"530","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Rhipidura leucophrys ","willie wagtail",11.5,1.06069784035361
"531","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Rhipidura leucophrys ","willie wagtail",11.8,1.07188200730613
"532","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Rhipidura rufifrons ","rufous fantail ",6.4,0.806179973983887
"533","America-Australia","Pedestrian","Passeriformes","Estrildidae","Lonchura punctulata ","nutmeg mannikin ",11.1,1.04532297878666
"534","America-Australia","Pedestrian","Passeriformes","Estrildidae","Lonchura punctulata ","nutmeg mannikin ",11,1.04139268515823
"535","America-Australia","Pedestrian","Passeriformes","Estrildidae","Neochmia temporalis ","red-browed finch",7.1,0.851258348719075
"536","America-Australia","Pedestrian","Passeriformes","Estrildidae","Taeniopygia bichenovii","double-barred finch",6.2,0.792391689498254
"537","America-Australia","Pedestrian","Passeriformes","Estrildidae","Taeniopygia guttata","zebra finch",14.7,1.16731733474818
"538","America-Australia","Pedestrian","Passeriformes","Hirundinidae","Hirundo neoxena","welcome swallow",10.9,1.03742649794062
"539","America-Australia","Pedestrian","Passeriformes","Hirundinidae","Petrochelidon ariel","fairy martin",8.9,0.949390006644913
"540","America-Australia","Pedestrian","Passeriformes","Locustellidae","Megalurus gramineus","little grassbird",6.5,0.812913356642856
"541","America-Australia","Pedestrian","Passeriformes","Locustellidae","Megalurus timoriensis","tawny grassbird",6,0.778151250383644
"542","America-Australia","Pedestrian","Passeriformes","Maluridae ","Malurus cyaneus","superb fairy-wren ",6.4,0.806179973983887
"543","America-Australia","Pedestrian","Passeriformes","Maluridae ","Malurus lamberti ","variegated fairy-wren ",4.3,0.633468455579587
"544","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Acanthagenys rufogularis","spiny-cheeked honeyeater",9.2,0.963787827345555
"545","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Acanthorhynchus tenuirostris ","eastern spinebill",4.8,0.681241237375587
"546","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Anthochaera chrysoptera","little wattlebird",6.2,0.792391689498254
"547","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Entomyzon cyanotis","blue-faced honeyeater",30.8,1.48855071650044
"548","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus chrysops ","yellow-faced honeyeater ",4.7,0.672097857935718
"549","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus flavus","yellow honeyeater",6.4,0.806179973983887
"550","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus fuscus","fuscous honeyeater",14.6,1.16435285578444
"551","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus leucotis","white-eared honeyeater",8.8,0.944482672150169
"552","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus virescens","singing honeyeater",12,1.07918124604762
"553","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Manorina melanocephala ","noisy miner",4.6,0.662757831681574
"554","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Manorina melanophrys ","bell miner ",4,0.602059991327962
"555","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Meliphaga lewinii ","Lewin’s honeyeater",7.6,0.880813592280791
"556","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Myzomela obscura","dusky honeyeater",2,0.301029995663981
"557","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Philemon buceroides","helmeted friarbird",12,1.07918124604762
"558","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Philemon citreogularis","little friarbird",6.8,0.832508912706236
"559","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Philemon corniculatus","noisy friarbird",10,1
"560","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Phylidonyris niger","white-cheeked honeyeater",2.3,0.361727836017593
"561","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Phylidonyris novaehollandidae ","New Holland honeyeater ",7.1,0.851258348719075
"562","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Plectorhyncha lanceolata","striped honeyeater",4.6,0.662757831681574
"563","America-Australia","Pedestrian","Passeriformes","Monarchidae","Monarcha melanopsis","black-faced monarch",11,1.04139268515823
"564","America-Australia","Pedestrian","Passeriformes","Monarchidae","Myiagra cyanoleuca","satin flycatcher",9.7,0.986771734266245
"565","America-Australia","Pedestrian","Passeriformes","Monarchidae","Myiagra rubecula","leaden flycatcher",10,1
"566","America-Australia","Pedestrian","Passeriformes","Monarchidae","Symposiarchus trivirgatus","spectacled monarch",5.7,0.755874855672491
"567","America-Australia","Pedestrian","Passeriformes","Motacillidae ","Anthus novaeseelandiae ","richard’s pipit ",12.3,1.0899051114394
"568","America-Australia","Pedestrian","Passeriformes","Muscicapidae ","Zoothera heinei","russet-tailed thrush",11,1.04139268515823
"569","America-Australia","Pedestrian","Passeriformes","Muscicapidae ","Zoothera lunulata ","Bassian thrush",8.9,0.949390006644913
"570","America-Australia","Pedestrian","Passeriformes","Nectariniidae","Nectarinia jugularis","olive-backed sunbird",10.9,1.03742649794062
"571","America-Australia","Pedestrian","Passeriformes","Oriolidae","Sphecotheres vieilloti","Australasian figbird",7.8,0.89209460269048
"572","America-Australia","Pedestrian","Passeriformes","Oriolidae ","Oriolus sagittatus ","olive-backed oriole ",10.2,1.00860017176192
"573","America-Australia","Pedestrian","Passeriformes","Oriolidae ","Oriolus sagittatus ","olive-backed oriole ",11.3,1.05307844348342
"574","America-Australia","Pedestrian","Passeriformes","Orthonychidae","Orthonyx spaldingii","chowchilla",4,0.602059991327962
"575","America-Australia","Pedestrian","Passeriformes","Orthonychidae","Orthonyx temminckii","Australian logrunner",4.5,0.653212513775344
"576","America-Australia","Pedestrian","Passeriformes","Pachycephalidae","Falcunculus frontatus","crested shrike-tit",8.5,0.929418925714293
"577","America-Australia","Pedestrian","Passeriformes","Pachycephalidae ","Pachycephala olivacea","olive whistler",3.8,0.57978359661681
"578","America-Australia","Pedestrian","Passeriformes","Pachycephalidae ","Pachycephala rufiventris","rufous whistler",5.2,0.716003343634799
"579","America-Australia","Pedestrian","Passeriformes","Paradisaeidae","Ptiloris victoriae","Victoria's riflebird",6.5,0.812913356642856
"580","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Acanthiza pusilla","brown thornbill",4.3,0.633468455579587
"581","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Gerygone albogularis","white-throated gerygone",5.1,0.707570176097936
"582","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Gerygone fusca","western gerygone",5.4,0.732393759822969
"583","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Gerygone mouki","brown gerygone",3.6,0.556302500767287
"584","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Hylacola pyrrhopygia","chestnut-rumped heathwren",11.4,1.05690485133647
"585","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Pardalotus punctatus","spotted pardalote",4,0.602059991327962
"586","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Sericornis citreogularis","yellow-throated scrubwren",5.6,0.7481880270062
"587","America-Australia","Pedestrian","Passeriformes","Pardalotidae","Sericornis frontalis","white-browed scrubwren",4.1,0.612783856719735
"588","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Acanthiza chrysorrhoa","yellow-rumped thornbill",6.6,0.819543935541869
"589","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Acanthiza lineata","striated thornbill",4.2,0.6232492903979
"590","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Sericornis keri","Atherton scrubwren",4.9,0.690196080028514
"591","America-Australia","Pedestrian","Passeriformes","Petroicidae","Eopsaltria australis","eastern yellow robin",9.4,0.973127853599699
"592","America-Australia","Pedestrian","Passeriformes","Petroicidae","Heteromyias albispecularis","grey-headed robin",9.2,0.963787827345555
"593","America-Australia","Pedestrian","Passeriformes","Petroicidae","Petroica boodang","scarlet robin",8,0.903089986991944
"594","America-Australia","Pedestrian","Passeriformes","Petroicidae","Petroica rosea","rose robin",13.1,1.11727129565576
"595","America-Australia","Pedestrian","Passeriformes","Petroicidae","Tregellasia capito","pale-yellow robin",8.5,0.929418925714293
"596","America-Australia","Pedestrian","Passeriformes","Pomatostomidae","Pomatostomus ruficeps","chestnut-crowned babbler",11.8,1.07188200730613
"597","America-Australia","Pedestrian","Passeriformes","Pomatostomidae","Pomatostomus superciliosus","white-browed babbler",16.9,1.22788670461367
"598","America-Australia","Pedestrian","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus violaceus","satin bowerbird",9.1,0.959041392321094
"599","America-Australia","Pedestrian","Passeriformes","Ptilonorhynchidae","Scenopoeetes dentirostris","tooth-billed bowerbird",5.2,0.716003343634799
"600","America-Australia","Pedestrian","Passeriformes","Ptilonorhynchidae ","Ailuroedus melanotis","spotted catbird",18.7,1.2718416065365
"601","America-Australia","Pedestrian","Passeriformes","Sturnidae ","Acridotheres tristis","common myna",11.6,1.06445798922692
"602","America-Australia","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",14,1.14612803567824
"603","America-Australia","Pedestrian","Passeriformes","Sturnidae ","Sturnus vulgaris","common starling ",13.6,1.13353890837022
"604","America-Australia","Pedestrian","Passeriformes","Sylviidae ","Cisticola exilis ","golden-headed cisticola",5.2,0.716003343634799
"605","America-Australia","Pedestrian","Passeriformes","Sylviidae ","Cisticola exilis ","golden-headed cisticola",5.4,0.732393759822969
"606","America-Australia","Pedestrian","Passeriformes","Zosteropidae ","Zosterops lateralis ","silvereye ",5.5,0.740362689494244
"607","America-Australia","Pedestrian","Passeriformes","Zosteropidae ","Zosterops lateralis ","silvereye ",6.1,0.785329835010767
"608","America-Australia","Pedestrian","Pelicaniformes","Anhingidae ","Anhinga melanogaster ","darter ",24,1.38021124171161
"609","America-Australia","Pedestrian","Pelicaniformes","Pelicanidae","Pelecanus conspicillatus","Australian pelican",32.6,1.51321760006794
"610","America-Australia","Pedestrian","Pelicaniformes","Pelicanidae","Pelecanus conspicllantus","Australian pelican",32.31,1.50933695801764
"611","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Microcarbo melanoleucos","little pied cormorant",19.7,1.29446622616159
"612","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Microcarbo melanoleucos","little pied cormorant",19.8,1.29666519026153
"613","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax carbo ","great cormorant ",32.3,1.5092025223311
"614","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax carbo ","great cormorant ",32.3,1.5092025223311
"615","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax sulcirostris ","little black cormorant ",22.9,1.35983548233989
"616","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax sulcirostris ","little black cormorant ",24,1.38021124171161
"617","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax varius ","pied cormorant ",31.2,1.49415459401844
"618","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax varius ","pied cormorant ",31.3,1.49554433754645
"619","America-Australia","Pedestrian","Podicipediformes","Podicipedidae","Poliocephalus poliocephalus","hoary-headed grebe",23.8,1.37657695705651
"620","America-Australia","Pedestrian","Psittaciformes","Cacatuidae","Callocephalon fimbriatum","gang-gang cockatoo",7.5,0.8750612633917
"621","America-Australia","Pedestrian","Psittaciformes","Cacatuidae","Calyptorhynchus banksii","red-tailed black-cockatoo",10.9,1.03742649794062
"622","America-Australia","Pedestrian","Psittaciformes","Cacatuidae","Calyptorhynchus funereus","yellow-tailed black-cockatoo",11.7,1.06818586174616
"623","America-Australia","Pedestrian","Psittaciformes","Cacatuidae ","Cacatua galerita ","sulphur-crested cockatoo",13.6,1.13353890837022
"624","America-Australia","Pedestrian","Psittaciformes","Cacatuidae ","Cacatua roseicapilla ","galah ",9.9,0.99563519459755
"625","America-Australia","Pedestrian","Psittaciformes","Cacatuidae ","Cacatua sanguinea","little corella",20,1.30102999566398
"626","America-Australia","Pedestrian","Psittaciformes","Cacatuidae ","Cacatua tenuirostris","long-billed corella",3.8,0.57978359661681
"627","America-Australia","Pedestrian","Psittaciformes","Psittacidae","Psephotus haematonotus","red-rumped parrot",11.2,1.04921802267018
"628","America-Australia","Pedestrian","Psittaciformes","Psittacidae ","Alisterus scapularis","Australian king parrot",8.7,0.939519252618618
"629","America-Australia","Pedestrian","Psittaciformes","Psittacidae ","Aprosmictus erythropterus","red-winged parrot",32.3,1.5092025223311
"630","America-Australia","Pedestrian","Psittaciformes","Psittacidae ","Barnardius zonarius","Australian ringneck",14.1,1.14921911265538
"631","America-Australia","Pedestrian","Psittaciformes","Psittacidae ","Platycercus adscitus","pale-headed rosella",21,1.32221929473392
"632","America-Australia","Pedestrian","Psittaciformes","Psittacidae ","Platycercus elegans ","crimson rosella ",9.2,0.963787827345555
"633","America-Australia","Pedestrian","Psittaciformes","Psittacidae ","Platycercus eximius ","eastern rosella ",10.4,1.01703333929878
"634","America-Australia","Pedestrian","Psittaciformes","Psittacidae ","Trichoglossus chlorolepidotus","scaly-breasted lorikeet",1,0
"635","America-Australia","Pedestrian","Struthioniformes","Casuariidae","Dromaius novaehollandiae","emu",58.7,1.76863810124761
"636","Europe","Pedestrian","Passeriformes","Paridae ","Parus major ","great tit ",6.3,0.799340549453582
"637","Europe","Pedestrian","Anseriformes","Anatidae","Anas crecca","Eurasian teal",39.23,1.59361830812954
"638","Europe","Pedestrian","Anseriformes","Anatidae","Anas crecca ","Eurasian teal",58,1.76342799356294
"639","Europe","Pedestrian","Anseriformes","Anatidae","Anas platyrhynchos","mallard",13.42,1.12775251583297
"640","Europe","Pedestrian","Anseriformes","Anatidae","Anas platyrhynchos ","mallard",14.6,1.16435285578444
"641","Europe","Pedestrian","Anseriformes","Anatidae","Aythya fuligula","tufted duck",10.68,1.02857125269254
"642","Europe","Pedestrian","Anseriformes","Anatidae","Aythya fuligula ","tufted duck",10.68,1.02857125269254
"643","Europe","Pedestrian","Anseriformes","Anatidae","Branta bernicla","brant goose",23.5,1.37106786227174
"644","Europe","Pedestrian","Anseriformes","Anatidae","Branta bernicla","brant goose",23.5,1.37106786227174
"645","Europe","Pedestrian","Anseriformes","Anatidae","Branta bernicla","brant goose",105,2.02118929906994
"646","Europe","Pedestrian","Anseriformes","Anatidae","Cygnus columbianus","tundra swan",200,2.30102999566398
"647","Europe","Pedestrian","Anseriformes","Anatidae","Cygnus cygnus","whooper swan",155,2.19033169817029
"648","Europe","Pedestrian","Anseriformes","Anatidae","Tadorna tadorna","shelduck",48.57,1.68636810347304
"649","Europe","Pedestrian","Anseriformes","Anatidae","Tadorna tadorna","shelduck",36.3,1.55990662503611
"650","Europe","Pedestrian","Anseriformes","Anatidae","Tadorna tadorna","shelduck",148,2.17026171539496
"651","Europe","Pedestrian","Anseriformes","Anatidae","Tadorna tadorna","shelduck",250,2.39794000867204
"652","Europe","Pedestrian","Apodiformes","Apodidae","Apus apus","common swift",38.1,1.58092497567562
"653","Europe","Pedestrian","Apodiformes","Apodidae","Apus apus","common swift",38.1,1.58092497567562
"654","Europe","Pedestrian","Apodiformes","Apodidae","Apus apus ","common swift",38,1.57978359661681
"655","Europe","Pedestrian","Charadriiformes","Charadriidae","Charadrius dubius","little ringed plover",9,0.954242509439325
"656","Europe","Pedestrian","Charadriiformes","Charadriidae","Charadrius hiaticula","ringed plover",22.5,1.35218251811136
"657","Europe","Pedestrian","Charadriiformes","Charadriidae","Charadrius hiaticula","ringed plover",121,2.08278537031645
"658","Europe","Pedestrian","Charadriiformes","Charadriidae","Pluvialis squatarola","black-bellied plover",51,1.70757017609794
"659","Europe","Pedestrian","Charadriiformes","Charadriidae","Pluvialis squatarola","black-bellied plover",124,2.09342168516224
"660","Europe","Pedestrian","Charadriiformes","Charadriidae","Pluvialis squatarola ","black-bellied plover",36,1.55630250076729
"661","Europe","Pedestrian","Charadriiformes","Charadriidae","Pluvialis squatarola ","black-bellied plover",36,1.55630250076729
"662","Europe","Pedestrian","Charadriiformes","Charadriidae ","Vanellus vanellus","northern lapwing",41.32,1.61616031284758
"663","Europe","Pedestrian","Charadriiformes","Charadriidae ","Vanellus vanellus","northern lapwing",39.47,1.59626712639552
"664","Europe","Aircraft","Charadriiformes","Haematopodidae","Haematopus ostralegus","Eurasian oystercatcher ",500,2.69897000433602
"665","Europe","Motorized vehicle","Charadriiformes","Haematopodidae","Haematopus ostralegus","Eurasian oystercatcher ",106,2.02530586526477
