IncidntNum,date,type,general,day,wknd,year,time,day.section,district,X,Y
30342888,03/21/2003,STRANGULATION,commited,5.Friday,NO,2003,19,2.AFTERNOON,BAYVIEW,-122.3969241,37.71104219
30367002,03/28/2003,ATTEMPTED,attempted,5.Friday,NO,2003,19,2.AFTERNOON,INGLESIDE,-122.4358316,37.71393631
30488078,04/25/2003,FIREARMS,commited,5.Friday,NO,2003,17,2.AFTERNOON,INGLESIDE,-122.4279559,37.74528544
30655255,05/30/2003,STRANGULATION,commited,5.Friday,NO,2003,7,1.MORNING,TARAVAL,-122.4575581,37.71225254
30658572,05/30/2003,ATTEMPTED,attempted,5.Friday,NO,2003,22,4.EVENING,INGLESIDE,-122.4266425,37.73895662
30686664,06/06/2003,JUMPING,commited,5.Friday,NO,2003,14,2.AFTERNOON,NORTHERN,-122.4749893,37.806582
30910554,08/01/2003,STRANGULATION,commited,5.Friday,NO,2003,1,0.DOWN,MISSION,-122.4198486,37.75220868
30964313,08/15/2003,ATTEMPTED,attempted,5.Friday,NO,2003,10,1.MORNING,NORTHERN,-122.42895,37.76750273
31021841,08/29/2003,ATTEMPTED,attempted,5.Friday,NO,2003,10,1.MORNING,TARAVAL,-122.4792692,37.76251576
31078234,09/12/2003,ATTEMPTED,attempted,5.Friday,NO,2003,10,1.MORNING,BAYVIEW,-122.4159267,37.72701554
31136575,09/26/2003,ATTEMPTED,attempted,5.Friday,NO,2003,12,1.MORNING,CENTRAL,-122.4221994,37.80643511
31311482,11/07/2003,STRANGULATION,commited,5.Friday,NO,2003,15,2.AFTERNOON,BAYVIEW,-122.4034444,37.74257078
31366164,11/21/2003,STRANGULATION,commited,5.Friday,NO,2003,12,1.MORNING,TARAVAL,-122.4721011,37.74600666
31418044,12/05/2003,ATTEMPTED,attempted,5.Friday,NO,2003,3,0.DOWN,INGLESIDE,-122.4197876,37.70913187
31421069,12/05/2003,OTHER,commited,5.Friday,NO,2003,15,2.AFTERNOON,SOUTHERN,-122.3961679,37.78272397
40033685,01/09/2004,ATTEMPTED,attempted,5.Friday,NO,2004,16,2.AFTERNOON,INGLESIDE,-122.4040427,37.71614902
40042084,01/09/2004,STRANGULATION,commited,5.Friday,NO,2004,23,4.EVENING,RICHMOND,-122.4981114,37.77285231
40179784,02/13/2004,ATTEMPTED,attempted,5.Friday,NO,2004,23,4.EVENING,MISSION,-122.419699,37.7529512
40377273,04/02/2004,ATTEMPTED,attempted,5.Friday,NO,2004,8,1.MORNING,SOUTHERN,-122.4100416,37.78195365
40411285,04/09/2004,ATTEMPTED,attempted,5.Friday,NO,2004,20,4.EVENING,TARAVAL,-122.5013831,37.76447898
40552209,05/14/2004,ATTEMPTED,attempted,5.Friday,NO,2004,8,1.MORNING,SOUTHERN,-122.410733,37.77683491
40782989,07/09/2004,ATTEMPTED,attempted,5.Friday,NO,2004,16,2.AFTERNOON,NORTHERN,-122.4359639,37.79517315
40783432,07/09/2004,ATTEMPTED,attempted,5.Friday,NO,2004,18,2.AFTERNOON,TARAVAL,-122.4913462,37.75075812
40955318,08/20/2004,JUMPING,commited,5.Friday,NO,2004,15,2.AFTERNOON,NORTHERN,-122.4749893,37.806582
41178880,10/15/2004,OTHER,commited,5.Friday,NO,2004,3,0.DOWN,NORTHERN,-122.4189184,37.78594073
41387768,12/03/2004,STRANGULATION,commited,5.Friday,NO,2004,13,2.AFTERNOON,INGLESIDE,-122.4497749,37.73636688
41405956,12/10/2004,STRANGULATION,commited,5.Friday,NO,2004,12,1.MORNING,TARAVAL,-122.5076776,37.753782
41427358,12/17/2004,ATTEMPTED,attempted,5.Friday,NO,2004,2,0.DOWN,NORTHERN,-122.418382,37.78325838
41439789,12/10/2004,STRANGULATION,commited,5.Friday,NO,2004,12,1.MORNING,SOUTHERN,-122.4212056,37.77253052
50108911,01/28/2005,ASPHYXIATION,commited,5.Friday,NO,2005,15,2.AFTERNOON,CENTRAL,-122.4091648,37.79761461
50277221,03/11/2005,ATTEMPTED,attempted,5.Friday,NO,2005,16,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
50361244,04/01/2005,OTHER,commited,5.Friday,NO,2005,16,2.AFTERNOON,NORTHERN,-122.4227234,37.78432375
50448999,04/22/2005,ATTEMPTED,attempted,5.Friday,NO,2005,21,4.EVENING,NORTHERN,-122.4236828,37.79620462
50505301,05/06/2005,JUMPING,commited,5.Friday,NO,2005,13,2.AFTERNOON,SOUTHERN,-122.388206,37.78849714
50505812,05/06/2005,ATTEMPTED,attempted,5.Friday,NO,2005,16,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
50530728,05/13/2005,JUMPING,commited,5.Friday,NO,2005,1,0.DOWN,SOUTHERN,-122.4095043,37.78152627
50561842,05/20/2005,ATTEMPTED,attempted,5.Friday,NO,2005,9,1.MORNING,INGLESIDE,-122.4318657,37.72009049
50873885,08/05/2005,FIREARMS,commited,5.Friday,NO,2005,8,1.MORNING,TARAVAL,-122.4776822,37.75510566
51164164,10/14/2005,JUMPING,commited,5.Friday,NO,2005,14,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
51436446,12/23/2005,ATTEMPTED,attempted,5.Friday,NO,2005,8,1.MORNING,NORTHERN,-122.4242301,37.78717856
60051491,01/13/2006,ATTEMPTED,attempted,5.Friday,NO,2006,21,4.EVENING,BAYVIEW,-122.4092212,37.73139283
60104545,01/27/2006,ATTEMPTED,attempted,5.Friday,NO,2006,16,2.AFTERNOON,INGLESIDE,-122.4350663,37.72161782
60129684,02/03/2006,STRANGULATION,commited,5.Friday,NO,2006,0,0.DOWN,PARK,-122.4399167,37.77276119
60158586,02/10/2006,ATTEMPTED,attempted,5.Friday,NO,2006,20,4.EVENING,TARAVAL,-122.4604623,37.74100018
60399150,04/14/2006,STRANGULATION,commited,5.Friday,NO,2006,11,1.MORNING,TARAVAL,-122.4800782,37.75873694
60426684,04/21/2006,ATTEMPTED,attempted,5.Friday,NO,2006,18,2.AFTERNOON,RICHMOND,-122.4764329,37.77661314
60587822,06/02/2006,OTHER,commited,5.Friday,NO,2006,19,2.AFTERNOON,TARAVAL,-122.474171,37.71665697
60719304,07/07/2006,STRANGULATION,commited,5.Friday,NO,2006,13,2.AFTERNOON,MISSION,-122.4423095,37.75926842
61374115,12/29/2006,FIREARMS,commited,5.Friday,NO,2006,0,0.DOWN,NORTHERN,-122.4288234,37.77207412
70069810,01/19/2007,ATTEMPTED,attempted,5.Friday,NO,2007,20,4.EVENING,NORTHERN,-122.4442747,37.80272018
70095467,01/26/2007,OTHER,commited,5.Friday,NO,2007,21,4.EVENING,SOUTHERN,-122.4084666,37.78070083
70118310,02/02/2007,FIREARMS,commited,5.Friday,NO,2007,7,1.MORNING,BAYVIEW,-122.4125238,37.7293511
70196413,02/23/2007,STRANGULATION,commited,5.Friday,NO,2007,13,2.AFTERNOON,CENTRAL,-122.4116124,37.78707114
70302400,03/23/2007,ATTEMPTED,attempted,5.Friday,NO,2007,18,2.AFTERNOON,MISSION,-122.4067253,37.75856417
70302400,03/23/2007,ATTEMPTED,attempted,5.Friday,NO,2007,18,2.AFTERNOON,MISSION,-122.4067253,37.75856417
70431247,04/27/2007,FIREARMS,commited,5.Friday,NO,2007,9,1.MORNING,TARAVAL,-122.4624604,37.7314925
70455128,05/04/2007,ATTEMPTED,attempted,5.Friday,NO,2007,13,2.AFTERNOON,NORTHERN,-122.4369101,37.79985281
70580195,06/08/2007,JUMPING,commited,5.Friday,NO,2007,14,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
70581494,06/08/2007,JUMPING,commited,5.Friday,NO,2007,22,4.EVENING,SOUTHERN,-122.3958155,37.79115272
70889953,08/31/2007,ATTEMPTED,attempted,5.Friday,NO,2007,5,0.DOWN,MISSION,-122.4193502,37.76101609
70971475,09/21/2007,ATTEMPTED,attempted,5.Friday,NO,2007,18,2.AFTERNOON,CENTRAL,-122.4112592,37.78978942
71124847,11/02/2007,JUMPING,commited,5.Friday,NO,2007,12,1.MORNING,NORTHERN,-122.4746476,37.80664691
71149481,11/09/2007,ATTEMPTED,attempted,5.Friday,NO,2007,1,0.DOWN,MISSION,-122.442744,37.75117752
71198911,11/23/2007,ATTEMPTED,attempted,5.Friday,NO,2007,1,0.DOWN,CENTRAL,-122.4112592,37.78978942
71199016,11/23/2007,ATTEMPTED,attempted,5.Friday,NO,2007,1,0.DOWN,CENTRAL,-122.4096364,37.79010771
80013001,01/04/2008,ATTEMPTED,attempted,5.Friday,NO,2008,15,2.AFTERNOON,SOUTHERN,-122.3983195,37.78917587
80035914,01/11/2008,ATTEMPTED,attempted,5.Friday,NO,2008,4,0.DOWN,CENTRAL,-122.4113165,37.796397
80089557,01/25/2008,ATTEMPTED,attempted,5.Friday,NO,2008,23,4.EVENING,PARK,-122.4464321,37.75024106
80161898,02/15/2008,ATTEMPTED,attempted,5.Friday,NO,2008,6,1.MORNING,NORTHERN,-122.4210059,37.78817732
80164422,02/15/2008,LACERATION,commited,5.Friday,NO,2008,16,2.AFTERNOON,RICHMOND,-122.5038802,37.77823264
80252691,03/07/2008,ATTEMPTED,attempted,5.Friday,NO,2008,17,2.AFTERNOON,CENTRAL,-122.4075854,37.8054719
80512241,05/16/2008,ATTEMPTED,attempted,5.Friday,NO,2008,8,1.MORNING,NORTHERN,-122.4244245,37.78438515
80885355,08/22/2008,ATTEMPTED,attempted,5.Friday,NO,2008,10,1.MORNING,BAYVIEW,-122.3794814,37.73651645
80912293,08/29/2008,ATTEMPTED,attempted,5.Friday,NO,2008,3,0.DOWN,NORTHERN,-122.418382,37.78325838
80966789,09/12/2008,ATTEMPTED,attempted,5.Friday,NO,2008,3,0.DOWN,BAYVIEW,-122.3927758,37.73307817
81166027,10/31/2008,ATTEMPTED,attempted,5.Friday,NO,2008,1,0.DOWN,RICHMOND,-122.4791032,37.77746262
81247213,11/21/2008,STRANGULATION,commited,5.Friday,NO,2008,7,1.MORNING,MISSION,-122.4290727,37.75732121
81254553,11/21/2008,ATTEMPTED,attempted,5.Friday,NO,2008,15,2.AFTERNOON,PARK,-122.4586802,37.74815547
81271626,11/28/2008,ATTEMPTED,attempted,5.Friday,NO,2008,7,1.MORNING,INGLESIDE,-122.4052482,37.71172271
81273638,11/28/2008,OTHER,commited,5.Friday,NO,2008,19,2.AFTERNOON,TARAVAL,-122.4815657,37.75119209
81324366,12/12/2008,ATTEMPTED,attempted,5.Friday,NO,2008,4,0.DOWN,PARK,-122.4633116,37.7592203
90030879,01/09/2009,ASPHYXIATION,commited,5.Friday,NO,2009,18,2.AFTERNOON,TARAVAL,-122.4625537,37.71638005
90082858,01/23/2009,ATTEMPTED,attempted,5.Friday,NO,2009,10,1.MORNING,BAYVIEW,-122.3901504,37.72700062
90187260,02/20/2009,ATTEMPTED,attempted,5.Friday,NO,2009,19,2.AFTERNOON,SOUTHERN,-122.4200014,37.77409486
90294871,03/20/2009,ATTEMPTED,attempted,5.Friday,NO,2009,19,2.AFTERNOON,CENTRAL,-122.4061904,37.80132355
90294871,03/20/2009,ATTEMPTED,attempted,5.Friday,NO,2009,19,2.AFTERNOON,CENTRAL,-122.4061904,37.80132355
90294871,03/20/2009,ATTEMPTED,attempted,5.Friday,NO,2009,19,2.AFTERNOON,CENTRAL,-122.4061904,37.80132355
90295001,03/20/2009,ATTEMPTED,attempted,5.Friday,NO,2009,19,2.AFTERNOON,INGLESIDE,-122.4307238,37.73443231
90374166,04/10/2009,JUMPING,commited,5.Friday,NO,2009,6,1.MORNING,RICHMOND,-122.4575402,37.78594615
90506949,05/15/2009,STRANGULATION,commited,5.Friday,NO,2009,17,2.AFTERNOON,INGLESIDE,-122.4098885,37.7096032
90532057,05/22/2009,FIREARMS,commited,5.Friday,NO,2009,3,0.DOWN,CENTRAL,-122.3964219,37.79414474
90752744,07/10/2009,FIREARMS,commited,5.Friday,NO,2009,13,2.AFTERNOON,RICHMOND,-122.5100336,37.77230656
90960737,09/18/2009,ATTEMPTED,attempted,5.Friday,NO,2009,18,2.AFTERNOON,MISSION,-122.4065391,37.75648641
91081380,10/16/2009,LACERATION,commited,5.Friday,NO,2009,12,1.MORNING,INGLESIDE,-122.4144762,37.71528214
100026158,01/08/2010,ATTEMPTED,attempted,5.Friday,NO,2010,13,2.AFTERNOON,RICHMOND,-122.4588576,37.78220007
100072173,01/22/2010,ASPHYXIATION,commited,5.Friday,NO,2010,17,2.AFTERNOON,PARK,-122.4373373,37.77033247
100143702,02/12/2010,ATTEMPTED,attempted,5.Friday,NO,2010,16,2.AFTERNOON,NORTHERN,-122.4331778,37.78137581
100309302,04/02/2010,FIREARMS,commited,5.Friday,NO,2010,19,2.AFTERNOON,INGLESIDE,-122.4448078,37.74362932
100331214,04/09/2010,ATTEMPTED,attempted,5.Friday,NO,2010,23,4.EVENING,CENTRAL,-122.4148489,37.79544997
100376674,04/23/2010,ASPHYXIATION,commited,5.Friday,NO,2010,20,4.EVENING,SOUTHERN,-122.4034048,37.77542071
100423093,05/07/2010,ATTEMPTED,attempted,5.Friday,NO,2010,12,1.MORNING,MISSION,-122.432198,37.76511073
100446471,05/14/2010,ATTEMPTED,attempted,5.Friday,NO,2010,9,1.MORNING,MISSION,-122.4235101,37.76985406
100959236,10/15/2010,ATTEMPTED,attempted,5.Friday,NO,2010,0,0.DOWN,PARK,-122.4524606,37.77264761
101116198,12/03/2010,STRANGULATION,commited,5.Friday,NO,2010,12,1.MORNING,CENTRAL,-122.4063704,37.79651153
101138249,12/10/2010,ATTEMPTED,attempted,5.Friday,NO,2010,20,4.EVENING,BAYVIEW,-122.3955133,37.75361785
101158968,12/17/2010,STRANGULATION,commited,5.Friday,NO,2010,2,0.DOWN,TARAVAL,-122.4503853,37.71924196
110226116,03/18/2011,ATTEMPTED,attempted,5.Friday,NO,2011,20,4.EVENING,TARAVAL,-122.4866579,37.74722499
110286790,04/08/2011,ATTEMPTED,attempted,5.Friday,NO,2011,15,2.AFTERNOON,TENDERLOIN,-122.4129991,37.78627746
110326421,04/22/2011,FIREARMS,commited,5.Friday,NO,2011,9,1.MORNING,MISSION,-122.4196583,37.76422056
110386481,05/13/2011,ATTEMPTED,attempted,5.Friday,NO,2011,13,2.AFTERNOON,SOUTHERN,-122.4056023,37.77726512
110899791,11/04/2011,STRANGULATION,commited,5.Friday,NO,2011,17,2.AFTERNOON,NORTHERN,-122.4202128,37.78397891
111003933,12/16/2011,ATTEMPTED,attempted,5.Friday,NO,2011,3,0.DOWN,NORTHERN,-122.4221635,37.78868564
111026480,12/23/2011,ATTEMPTED,attempted,5.Friday,NO,2011,21,4.EVENING,MISSION,-122.4220232,37.76172893
120053498,01/20/2012,ATTEMPTED,attempted,5.Friday,NO,2012,9,1.MORNING,MISSION,-122.4066049,37.75715804
120094583,02/03/2012,OTHER,commited,5.Friday,NO,2012,12,1.MORNING,NORTHERN,-122.4285715,37.77526652
120238640,03/23/2012,ATTEMPTED,attempted,5.Friday,NO,2012,17,2.AFTERNOON,INGLESIDE,-122.4036632,37.712696
120256197,03/30/2012,ATTEMPTED,attempted,5.Friday,NO,2012,19,2.AFTERNOON,NORTHERN,-122.4310732,37.79156871
120293127,04/13/2012,ATTEMPTED,attempted,5.Friday,NO,2012,13,2.AFTERNOON,MISSION,-122.419598,37.76824173
120333892,04/27/2012,ATTEMPTED,attempted,5.Friday,NO,2012,13,2.AFTERNOON,TARAVAL,-122.4736441,37.71555367
120414000,05/25/2012,FIREARMS,commited,5.Friday,NO,2012,9,1.MORNING,PARK,-122.4559473,37.76408008
120511474,06/29/2012,ATTEMPTED,attempted,5.Friday,NO,2012,2,0.DOWN,TARAVAL,-122.4672459,37.72450422
120574193,07/20/2012,STRANGULATION,commited,5.Friday,NO,2012,22,4.EVENING,CENTRAL,-122.416033,37.78833512
120613183,08/03/2012,ATTEMPTED,attempted,5.Friday,NO,2012,13,2.AFTERNOON,INGLESIDE,-122.4223789,37.73522077
120695573,08/31/2012,ATTEMPTED,attempted,5.Friday,NO,2012,10,1.MORNING,MISSION,-122.4220232,37.76172893
120699484,08/31/2012,ASPHYXIATION,commited,5.Friday,NO,2012,17,2.AFTERNOON,NORTHERN,-122.4265297,37.78604277
120759163,09/21/2012,ATTEMPTED,attempted,5.Friday,NO,2012,18,2.AFTERNOON,INGLESIDE,-122.4272402,37.73079225
120822516,10/12/2012,STRANGULATION,commited,5.Friday,NO,2012,22,4.EVENING,TARAVAL,-122.4747193,37.7608459
120841679,10/19/2012,FIREARMS,commited,5.Friday,NO,2012,0,0.DOWN,MISSION,-122.4233674,37.7559475
120906518,11/09/2012,ATTEMPTED,attempted,5.Friday,NO,2012,3,0.DOWN,TARAVAL,-122.4724119,37.74699104
130012177,01/04/2013,ATTEMPTED,attempted,5.Friday,NO,2013,21,4.EVENING,TARAVAL,-122.4807489,37.76147996
130051181,01/18/2013,STRANGULATION,commited,5.Friday,NO,2013,10,1.MORNING,NORTHERN,-122.4262634,37.79724803
130092602,02/01/2013,ATTEMPTED,attempted,5.Friday,NO,2013,18,2.AFTERNOON,RICHMOND,-122.5100325,37.77417865
130196254,03/08/2013,ATTEMPTED,attempted,5.Friday,NO,2013,14,2.AFTERNOON,BAYVIEW,-122.3862046,37.73137907
130260047,03/29/2013,ATTEMPTED,attempted,5.Friday,NO,2013,21,4.EVENING,TARAVAL,-122.4880183,37.74245293
130864241,10/11/2013,ASPHYXIATION,commited,5.Friday,NO,2013,12,1.MORNING,CENTRAL,-122.4172733,37.78614939
130929522,11/01/2013,LACERATION,commited,5.Friday,NO,2013,22,4.EVENING,TARAVAL,-122.4826143,37.76520862
131030342,12/06/2013,ATTEMPTED,attempted,5.Friday,NO,2013,21,4.EVENING,RICHMOND,-122.4464554,37.78910397
131069216,12/20/2013,ATTEMPTED,attempted,5.Friday,NO,2013,14,2.AFTERNOON,TENDERLOIN,-122.4157217,37.78306799
140132129,02/14/2014,ATTEMPTED,attempted,5.Friday,NO,2014,6,1.MORNING,NORTHERN,-122.4289695,37.7856179
140174529,02/28/2014,ATTEMPTED,attempted,5.Friday,NO,2014,13,2.AFTERNOON,TARAVAL,-122.4811832,37.74372682
140217113,03/14/2014,JUMPING,commited,5.Friday,NO,2014,11,1.MORNING,CENTRAL,-122.3964219,37.79414474
140302457,04/11/2014,ATTEMPTED,attempted,5.Friday,NO,2014,20,4.EVENING,SOUTHERN,-122.4008039,37.78644126
140390991,05/09/2014,ATTEMPTED,attempted,5.Friday,NO,2014,19,2.AFTERNOON,MISSION,-122.4190589,37.75942275
140451690,05/30/2014,ATTEMPTED,attempted,5.Friday,NO,2014,15,2.AFTERNOON,CENTRAL,-122.4111355,37.80587011
140659054,08/08/2014,ATTEMPTED,attempted,5.Friday,NO,2014,2,0.DOWN,MISSION,-122.4185354,37.76538529
140855296,10/10/2014,FIREARMS,commited,5.Friday,NO,2014,5,0.DOWN,SOUTHERN,-122.4093252,37.77881574
140943891,11/07/2014,ATTEMPTED,attempted,5.Friday,NO,2014,13,2.AFTERNOON,BAYVIEW,-122.3968075,37.73543929
140966257,11/14/2014,ATTEMPTED,attempted,5.Friday,NO,2014,20,4.EVENING,CENTRAL,-122.3981877,37.79671489
141024539,12/05/2014,ATTEMPTED,attempted,5.Friday,NO,2014,4,0.DOWN,PARK,-122.4456306,37.7758528
150025520,01/09/2015,ATTEMPTED,attempted,5.Friday,NO,2015,8,1.MORNING,MISSION,-122.4233319,37.76812655
150535591,06/19/2015,JUMPING,commited,5.Friday,NO,2015,17,2.AFTERNOON,CENTRAL,-122.4054908,37.793979
150819107,09/18/2015,ATTEMPTED,attempted,5.Friday,NO,2015,8,1.MORNING,PARK,-122.4467803,37.76540211
150862673,10/02/2015,ATTEMPTED,attempted,5.Friday,NO,2015,9,1.MORNING,INGLESIDE,-122.4164461,37.73291625
150927794,10/23/2015,STRANGULATION,commited,5.Friday,NO,2015,18,2.AFTERNOON,CENTRAL,-122.4142014,37.78761094
151090241,12/18/2015,ATTEMPTED,attempted,5.Friday,NO,2015,1,0.DOWN,SOUTHERN,-122.4028355,37.7868009
160041077,01/15/2016,FIREARMS,commited,5.Friday,NO,2016,10,1.MORNING,TARAVAL,-122.4675958,37.71795805
160349978,04/29/2016,ATTEMPTED,attempted,5.Friday,NO,2016,9,1.MORNING,NORTHERN,-122.4185621,37.78418471
160390943,05/13/2016,STRANGULATION,commited,5.Friday,NO,2016,11,1.MORNING,BAYVIEW,-122.4051125,37.7299591
160533284,07/01/2016,ATTEMPTED,attempted,5.Friday,NO,2016,13,2.AFTERNOON,INGLESIDE,-122.4244286,37.74584405
160692131,08/26/2016,ATTEMPTED,attempted,5.Friday,NO,2016,15,2.AFTERNOON,INGLESIDE,-122.4171448,37.71215029
160713602,09/02/2016,LACERATION,commited,5.Friday,NO,2016,15,2.AFTERNOON,NORTHERN,-122.4211437,37.79694807
160751254,09/16/2016,ATTEMPTED,attempted,5.Friday,NO,2016,0,0.DOWN,TARAVAL,-122.4859828,37.75286828
160920073,11/11/2016,ATTEMPTED,attempted,5.Friday,NO,2016,18,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
160980287,12/02/2016,ATTEMPTED,attempted,5.Friday,NO,2016,16,2.AFTERNOON,NORTHERN,-122.4222314,37.79398325
161023323,12/16/2016,FIREARMS,commited,5.Friday,NO,2016,21,4.EVENING,INGLESIDE,-122.4470953,37.71112255
161041369,12/23/2016,ATTEMPTED,attempted,5.Friday,NO,2016,13,2.AFTERNOON,BAYVIEW,-122.4054951,37.73428666
161058637,12/30/2016,ATTEMPTED,attempted,5.Friday,NO,2016,4,0.DOWN,NORTHERN,-122.4422062,37.80096067
170055488,01/20/2017,ATTEMPTED,attempted,5.Friday,NO,2017,21,4.EVENING,NORTHERN,-122.4185621,37.78418471
170095882,02/03/2017,ATTEMPTED,attempted,5.Friday,NO,2017,13,2.AFTERNOON,MISSION,-122.4081924,37.75285342
170104267,01/27/2017,STRANGULATION,commited,5.Friday,NO,2017,15,2.AFTERNOON,TARAVAL,-122.4768911,37.75887747
170306394,04/14/2017,ATTEMPTED,attempted,5.Friday,NO,2017,13,2.AFTERNOON,INGLESIDE,-122.4517344,37.72840744
170473222,06/09/2017,ATTEMPTED,attempted,5.Friday,NO,2017,2,0.DOWN,TENDERLOIN,-122.4116151,37.78316141
170532389,06/30/2017,JUMPING,commited,5.Friday,NO,2017,10,1.MORNING,CENTRAL,-122.4055007,37.79007913
170655339,08/11/2017,ATTEMPTED,attempted,5.Friday,NO,2017,22,4.EVENING,PARK,-122.4353576,37.77938147
170776844,09/22/2017,FIREARMS,commited,5.Friday,NO,2017,19,2.AFTERNOON,CENTRAL,-122.4142634,37.80319187
170859882,10/20/2017,STRANGULATION,commited,5.Friday,NO,2017,17,2.AFTERNOON,NORTHERN,-122.4215349,37.7905262
171051239,12/29/2017,ATTEMPTED,attempted,5.Friday,NO,2017,22,4.EVENING,TENDERLOIN,-122.4086486,37.78491247
180106952,02/09/2018,ASPHYXIATION,commited,5.Friday,NO,2018,9,1.MORNING,SOUTHERN,-122.4022507,37.76981959
180235523,03/30/2018,ATTEMPTED,attempted,5.Friday,NO,2018,9,1.MORNING,TARAVAL,-122.4632415,37.72679184
30048854,01/13/2003,ATTEMPTED,attempted,1.Monday,NO,2003,8,1.MORNING,INGLESIDE,-122.4510528,37.72871109
30139801,02/03/2003,ATTEMPTED,attempted,1.Monday,NO,2003,14,2.AFTERNOON,SOUTHERN,-122.4122725,37.78020391
30198750,02/17/2003,ATTEMPTED,attempted,1.Monday,NO,2003,18,2.AFTERNOON,CENTRAL,-122.412528,37.80066068
30288016,03/10/2003,STRANGULATION,commited,1.Monday,NO,2003,13,2.AFTERNOON,MISSION,-122.4065391,37.75648641
30318265,03/17/2003,ATTEMPTED,attempted,1.Monday,NO,2003,11,1.MORNING,INGLESIDE,-122.4300075,37.74344199
30408838,04/07/2003,ATTEMPTED,attempted,1.Monday,NO,2003,17,2.AFTERNOON,INGLESIDE,-122.4205263,37.74472547
30726771,06/16/2003,ATTEMPTED,attempted,1.Monday,NO,2003,20,4.EVENING,RICHMOND,-122.4431455,37.78872767
30807923,07/07/2003,ATTEMPTED,attempted,1.Monday,NO,2003,12,1.MORNING,TARAVAL,-122.5028667,37.74838124
30808482,07/07/2003,ATTEMPTED,attempted,1.Monday,NO,2003,13,2.AFTERNOON,CENTRAL,-122.4182198,37.79082447
30838796,07/14/2003,STRANGULATION,commited,1.Monday,NO,2003,17,2.AFTERNOON,INGLESIDE,-122.4567543,37.70898883
30955055,08/11/2003,ATTEMPTED,attempted,1.Monday,NO,2003,21,4.EVENING,TENDERLOIN,-122.4138201,37.7857383
31060112,09/08/2003,FIREARMS,commited,1.Monday,NO,2003,11,1.MORNING,SOUTHERN,-122.403891,37.78240141
31087417,09/15/2003,JUMPING,commited,1.Monday,NO,2003,23,4.EVENING,CENTRAL,-122.4176729,37.78812427
31088346,09/15/2003,ATTEMPTED,attempted,1.Monday,NO,2003,9,1.MORNING,MISSION,-122.4065391,37.75648641
31176571,10/06/2003,JUMPING,commited,1.Monday,NO,2003,14,2.AFTERNOON,INGLESIDE,-122.4210665,37.72895693
31178298,10/06/2003,JUMPING,commited,1.Monday,NO,2003,20,4.EVENING,NORTHERN,-122.4203321,37.77620758
31295717,11/03/2003,ATTEMPTED,attempted,1.Monday,NO,2003,23,4.EVENING,TARAVAL,-122.4760512,37.73187912
31359846,11/17/2003,FIREARMS,commited,1.Monday,NO,2003,17,2.AFTERNOON,RICHMOND,-122.4856671,37.77906235
31428623,12/08/2003,ATTEMPTED,attempted,1.Monday,NO,2003,10,1.MORNING,RICHMOND,-122.4664244,37.7818716
31428924,12/08/2003,ATTEMPTED,attempted,1.Monday,NO,2003,11,1.MORNING,MISSION,-122.4065391,37.75648641
40016772,01/05/2004,ATTEMPTED,attempted,1.Monday,NO,2004,21,4.EVENING,CENTRAL,-122.4168031,37.7877118
40156594,02/09/2004,ATTEMPTED,attempted,1.Monday,NO,2004,0,0.DOWN,BAYVIEW,-122.3916594,37.75260628
40161509,02/09/2004,STRANGULATION,commited,1.Monday,NO,2004,18,2.AFTERNOON,INGLESIDE,-122.433477,37.72818702
40332772,03/22/2004,ATTEMPTED,attempted,1.Monday,NO,2004,12,1.MORNING,RICHMOND,-122.4856671,37.77906235
40362901,03/29/2004,ATTEMPTED,attempted,1.Monday,NO,2004,19,2.AFTERNOON,SOUTHERN,-122.3649375,37.81020444
40425894,04/12/2004,FIREARMS,commited,1.Monday,NO,2004,15,2.AFTERNOON,NORTHERN,-122.4189184,37.78594073
40536952,05/10/2004,OTHER,commited,1.Monday,NO,2004,15,2.AFTERNOON,NORTHERN,-122.4749893,37.806582
40566147,05/17/2004,FIREARMS,commited,1.Monday,NO,2004,12,1.MORNING,NORTHERN,-122.4345065,37.7963147
40757647,06/28/2004,OTHER,commited,1.Monday,NO,2004,9,1.MORNING,TARAVAL,-122.4883812,37.75650318
40766400,07/05/2004,ATTEMPTED,attempted,1.Monday,NO,2004,16,2.AFTERNOON,TARAVAL,-122.5039453,37.74646195
41047940,09/13/2004,ATTEMPTED,attempted,1.Monday,NO,2004,15,2.AFTERNOON,INGLESIDE,-122.4400066,37.72180488
41220328,10/25/2004,OTHER,commited,1.Monday,NO,2004,12,1.MORNING,SOUTHERN,-122.3890406,37.78432123
41334703,11/22/2004,STRANGULATION,commited,1.Monday,NO,2004,20,4.EVENING,INGLESIDE,-122.4232857,37.74021895
41356547,11/29/2004,ATTEMPTED,attempted,1.Monday,NO,2004,2,0.DOWN,NORTHERN,-122.4210972,37.78004516
41439892,12/20/2004,STRANGULATION,commited,1.Monday,NO,2004,13,2.AFTERNOON,MISSION,-122.41221,37.75266852
